id,GMCSF,MCF7,T47D,MDA-MB-231,UIVC1,UIVC4
152630,0,0,0,0,0,0
152631,2.382606926,1.434763526,0.946373008,1.043778166,0.95237718,0
152634,3.342838564,1.947514737,3.814028138,4.144341739,2.857131541,1.98224445
152637,0,0.973757369,0,0,1.903091704,0.494351546
152640,0,1.439060547,2.353094715,4.631088654,2.868131976,8.020154095
152707,9.560605805,10.14905156,12.26198729,3.625126158,10.46012377,7.534327091
152708,30.13674129,25.37320657,21.55610123,17.62486941,23.45574117,19.37430565
152709,0,4.300938187,1.416151355,0,0.475357262,3.987536206
152710,34.59355123,28.23834329,18.97736936,32.07031097,11.00152045,15.86037474
152713,9.957384481,11.01051933,16.41505877,3.621881708,13.89198132,5.9516556
152714,0,1.432699597,0,0,0,0
152747,0.954553318,0.479630462,0,1.029040688,0.952144006,0
152752,0.478992352,0.955764041,0,1.029851801,0,0.494351546
152755,0,0.955133065,0,0,0,0
152760,0,0,0,0,0,0
152798,4.801980554,4.78598497,3.279018785,3.102433647,3.828184276,3.469720715
152799,0,0.477566532,1.906696355,0,0.477019919,0
152802,0,0,0,0,0,0
152805,3.320747396,2.409426806,1.876776271,1.561867041,1.904754361,1.978407432
152810,3.326298778,3.384329145,4.717737531,3.103644895,2.882818941,3.004404266
152811,9.992934658,5.785414016,7.15241476,10.34955661,8.167543327,9.419289838
152812,2.373284111,3.872480479,1.411266042,0,7.141997525,0
152817,4.291713562,3.367331214,3.750977876,1.028229576,0,3.020736399
152818,0,0.957597063,0.476912374,0.5149259,0.948697958,0
152873,5.248020535,10.05300685,9.830769923,15.63000612,9.026586233,12.02362455
152874,3.792628451,4.299360744,6.564211282,9.324768914,7.125865003,7.508633154
152919,9.061834923,11.60858224,11.21521504,10.4183728,10.06024766,9.913778428
152925,2.867129548,1.918691009,2.829689375,3.12551184,2.871138207,2.013849183
152928,0,0,0,0,0,0
152929,0,0,0,0,0,0
152942,1.918380816,0,1.42978398,0,0,0
152943,4.802287573,3.822109701,3.770567731,3.654329244,1.434953335,1.987107632
152944,0.952492643,2.871844725,1.889756992,3.087122065,8.588287741,5.504531004
152945,3.325486158,1.435394503,1.869202506,0,0,0.993566275
152947,0.947000581,0,0.47659466,0,0.480913497,0
153002,20.69299626,15.93446558,16.06293443,16.55929058,15.63171973,16.84907783
153003,0,1.914393988,2.839119023,1.036733419,2.846093874,0.49485217
153086,2.844471338,1.918691009,3.296324507,3.102433647,2.380074389,2.476595997
153095,1.924913571,1.91456315,1.892746015,1.566179299,2.836375657,2.967611148
153101,2.880136139,4.299360744,2.364455363,3.614515234,3.78990047,2.544657447
153112,0.475582078,0.477882021,0,0,0.948697958,0
153114,14.79760881,10.50993408,11.44208441,9.838883702,8.598450704,7.928977801
153176,0.955709849,1.437142944,1.410182638,0.514114788,0.95237718,0.991622849
153179,1.896314225,0.957512483,1.403898364,0.521970647,1.421255631,0.494351546
153183,0.956635105,0.957281575,1.416151355,0.521807519,1.904754361,1.001468089
153202,0.473500291,0.479630462,0,0,0,0
153204,0,0,0,1.040059522,0,0.507116542
153207,8.131468769,12.52094651,8.040382762,7.814032618,8.107374244,6.941447149
153231,12.88269342,14.60636053,15.01421017,20.84314708,15.20209062,15.58504581
153232,1.909148861,2.416124444,1.417756403,2.582403886,1.42759489,4.49953738
153235,0,0.973757369,1.412844617,2.084535532,0,0.494351546
153243,2.870957509,1.929796344,3.301648466,2.08367456,2.378180562,2.974868546
153244,1.920090759,2.403235018,1.872826958,2.088091047,1.910766823,0.496783137
153247,0.957984705,1.914393988,1.872826958,1.043778166,1.890917104,0.991635307
153255,12.40946759,11.51214605,12.1906781,12.5040049,11.43637624,12.39447585
153261,0,0,0,0,0,0
153274,6.208915918,3.351559767,5.158500692,5.221043259,5.672751313,5.531331343
153357,0,0,0,0.521807519,0,0.991635307
153359,3.355357873,0,0,0,0,2.476595997
153360,2.405966598,12.54161655,6.583333531,14.09482981,12.91861882,8.902833444
153361,1.425992934,0.973757369,1.880400723,1.037163905,1.890917104,2.034515993
153362,8.108767247,4.307931951,1.399905395,4.116162753,6.632325822,0
153363,0,0,5.661285037,0,2.832707135,4.955611126
153364,0,0.96812012,0.947016674,0,0.48002615,0
153365,0,0,0,0,0,0
153371,1.909148861,1.926299462,7.957942965,7.718210718,3.827840086,4.5019737
153372,2.880136139,1.947514737,9.364134791,9.261366195,3.823946508,4.5019737
153373,1.424895722,1.947514737,15.93375836,17.6272413,8.084828306,11.90556236
153374,8.165537414,8.619360784,17.45049024,20.58162488,12.81246384,19.16431655
153375,0.955709849,0.964982753,1.893381444,3.10834862,2.848904164,2.037540905
153376,3.348182575,2.889449194,16.86702862,18.63430577,8.075023751,9.925737047
153377,4.789923524,0,0,1.028229576,2.376786308,3.970328413
153378,90.21239908,88.30980357,28.11928814,33.18068951,59.23616422,51.94941768
153381,12.33298165,0,3.786762888,0,10.57477285,0
153383,1.441799869,1.915024965,2.358600431,2.588392739,2.836375657,2.504545121
153446,6.202924584,10.03205206,8.049097123,6.216512609,6.218538049,5.50169199
153550,6.208915918,4.777242765,1.886459583,4.130663223,3.801442461,3.561915443
153551,1.91327021,1.450165883,0.944560782,2.071844613,1.904754361,3.005906136
153554,2.864712147,2.887245445,3.753552542,4.659525959,3.794791831,3.469758091
153555,7.65523158,3.865486715,2.825053806,4.667649176,3.781834209,4.512319564
153557,0,0,0,0,0,0
153560,0,0,0,0,0,0
153561,0,0,0,0,0,0
153562,0,0,0,0,0,0
153567,0,0,0,0,0.473340696,0
153569,0.962456786,0.955448553,0.936413479,1.044045524,0.472117856,1.017257996
153626,14.88493401,13.50857441,13.63322708,13.44387914,13.33328053,13.8828943
153659,1.42840434,0.957512483,1.412844617,1.043778166,1.904754361,0.993553816
153661,1.896314225,0.96812012,0.953507035,1.036896547,0.95237718,1.987107632
153681,18.59832667,13.9105521,11.30879797,8.794571192,16.23684911,16.60736481
153684,22.9131966,18.70719504,23.83704044,26.91905492,21.05501352,20.61001393
153694,25.60024204,21.06527462,21.78138351,12.52533799,19.69970644,13.05069584
153698,14.82510866,14.92778135,11.68318116,14.51298257,17.07253011,19.37433056
153699,8.609715947,11.56171209,14.0190188,8.334062379,11.93949389,8.941959429
153743,1.443509813,0.973757369,1.403048611,2.081896802,1.911085907,1.00389968
153746,12.03088519,16.9465317,16.89098644,47.1301035,30.14845429,48.23969394
153762,3.849827142,3.895029474,3.309850513,3.624896746,4.268668955,7.529807536
153763,2.386076521,3.852598925,3.337115764,3.132625955,3.842871241,5.949811842
153764,2.375134622,2.403235018,1.875488938,3.12551184,3.828184276,4.451667034
153767,2.8507167,3.375735103,1.889121563,2.605482078,4.771270967,5.946733351
153769,6.678610738,5.743326454,12.17416913,3.653305144,15.30672464,13.02559326
153772,0.956985836,1.91456315,0.947016674,2.087556331,1.90072123,1.017257996
153833,7.661708371,14.83034462,7.091061846,5.699408637,20.33041597,3.500758306
153834,2.870957509,2.403235018,4.290622798,15.10997636,5.237243164,21.36141328
153835,6.23926463,5.789389033,6.602608542,13.54794619,8.538281621,7.451659851
153854,19.24913571,13.9105521,15.9525983,9.376535519,13.45315506,13.08985773
153918,0,0,0,0,0,0
153921,0,0,0,1.043941294,0,0
153923,0,0,0,0,0,0
153925,8.996505521,18.36599074,16.92296284,9.922522091,0,13.25762798
153926,0.957984705,0,0,0.5149259,2.881587404,0
153928,0,0,0,0,0,0
153930,6.667448501,0.968204701,1.907014069,6.201047118,16.74862887,7.105681417
153933,1.901553899,2.432782448,3.337115764,2.081896802,0.95237718,4.007874848
153934,4.307520897,0.477566532,0.953507035,2.067015706,5.238905821,2.013849183
153936,0.481403758,3.881593418,1.42978398,1.043941294,0,1.004993624
153937,10.93734772,1.93624024,4.718232413,5.742035136,17.27395011,6.984081279
153963,1.895157694,2.409426806,2.839119023,1.04447601,0.945458552,4.958176535
153967,3.800030345,3.864224761,3.750977876,6.20999354,5.692187747,4.524481503
154192,1.91327021,6.223464401,7.628056277,11.4832093,6.72657753,10.67969651
154194,0.95457443,2.872537448,3.296324507,2.604565293,2.882818941,3.051773989
154195,0.948157113,2.87279119,2.860521104,3.12551184,2.871138207,3.477432127
154196,0.9502389,3.83004993,3.814028138,4.167349119,5.237274621,5.935222296
154198,1.924913571,12.45059485,19.74292026,13.99074456,23.84754207,18.63060525
154202,0,0,0,0,0,0
154204,4.772872152,21.1056011,15.15226679,23.66793583,16.12786528,27.61566256
154205,0,0,2.820601085,1.557729825,2.846093874,1.006924591
154384,55.43117126,43.92824885,43.55042172,41.15346143,49.08836441,43.66392119
154385,13.36404203,9.570667238,13.63193974,9.376062787,15.79576948,13.5327098
154386,0,0,0,0,0,0
154403,0,1.915024965,0.934601253,2.087393203,2.873800248,4.005872355
154404,0,1.440400775,1.409864923,2.058081377,1.915866832,3.004404266
154443,5.760272278,6.703179443,5.630328813,4.175112663,4.76072003,4.463262073
154445,19.61529881,25.85283703,20.63037832,15.6275592,17.70384916,16.60736481
154450,2.880136139,14.36268724,15.0039115,41.67349119,17.01825394,30.04404266
154489,11.93234888,10.05038228,10.48857738,9.397877866,11.95060637,11.07603346
154581,1.898164737,8.147526062,0.943229792,1.552089806,8.032482361,5.984093889
154582,0,0,0.939556695,3.652978887,0.960939647,3.004404266
154583,3.31912816,0,1.876500055,1.035922307,0.472117856,0
154585,11.94738379,7.656602978,9.88897352,8.287378453,10.49679613,8.565538185
154592,4.766616777,2.404181483,2.829689375,3.621881708,3.328549874,2.511053967
154593,21.8554947,14.82932965,18.59354603,18.14627564,16.66052072,17.59503306
154597,1.920792221,1.929965506,1.880400723,1.551822448,2.855468884,2.473259602
154600,2.375054189,6.274656744,3.747353424,2.071844613,3.800096478,2.97097246
154604,1.908149992,0.973757369,1.407522816,1.558590798,2.395461862,1.496820882
154607,0,0,0,0,0.477019919,0.510141454
154733,3.849476411,3.837382017,5.162362692,3.625615542,5.244611663,2.02846617
154734,1.913971673,1.911528083,1.866540527,3.621881708,0,0
154735,12.44228142,4.824913765,6.602608542,5.694541962,7.626934771,8.901331574
154768,17.28081683,23.88621383,25.02654644,39.38898831,23.80942951,34.62213006
154769,0,0,0.466635132,1.042267766,0,0.993553816
154788,0.96004538,0.957597063,0.946690722,2.08367456,1.89827555,1.006924591
154801,1.421657403,0.964898172,0,0,1.89827555,1.001468089
154810,1.917711566,0,1.874320378,0,0,0
154814,1.894001162,3.351559767,3.788066697,3.616548435,1.431059757,3.964488901
154897,2.844471338,1.918691009,0.933270263,3.12551184,2.857131541,3.011661664
154945,2.394323238,2.393076147,3.29727765,1.55417431,2.847413324,4.014340049
154946,2.844471338,2.415233217,0.940200362,3.621881708,2.376405868,2.544657447
154948,2.375134622,1.936409401,0.947334389,3.629574439,1.897395916,2.999691587
154949,7.601911201,7.643588424,7.992024907,6.730627397,9.053642313,10.06912133
154967,1.909148861,2.87279119,2.820601085,4.659852407,3.835627242,2.980661449
154968,3.818297722,7.674764035,8.043304123,12.95768447,7.619017444,12.03646275
154969,0,0,0,0,0,0
154991,1.920792221,1.910897106,1.874114292,1.043778166,1.914092138,1.498844547
154992,1.920792221,1.4442537,0.953507035,1.04183728,1.437072219,1.006924591
154993,0,0,0,0,0,0
154994,3.800955601,2.400017741,3.29727765,3.132136571,3.801442461,3.013479001
154996,3.326298778,1.932743358,1.894668777,2.586285658,3.324422542,2.476620914
154997,3.326298778,2.866345659,2.815164407,2.586285658,3.801442461,3.020773774
155000,1.909148861,3.834054297,0.953507035,1.04183728,1.906733693,1.498844547
155002,3.800955601,1.92213572,2.815164407,3.12551184,3.801442461,3.020736399
155005,2.8507167,1.459025079,2.815164407,2.603704321,3.324422542,2.974868546
155025,7.678302362,10.61951714,10.31700138,12.00853317,10.53726758,12.54826755
155029,4.778549247,5.301016366,6.564211282,5.221043259,4.761885902,6.023323328
155030,5.688942676,5.263974407,6.126013882,5.740861475,5.732300469,4.041056682
155039,16.68669279,16.36615974,8.997128872,17.75154708,18.58731078,12.39265651
155065,20.90433055,20.10776213,17.99948946,1.036733419,18.14761593,16.85780022
155066,34.21045092,25.17112312,28.39119023,35.70341839,31.52765258,24.09359231
155104,0.949082369,5.265444433,5.607607518,2.08367456,5.224929591,5.961322897
155105,0,4.787562413,3.788066697,2.589253711,4.760148778,6.503160079
155108,0,0,0,0,0,0
155113,0,0,0,0,0,0
155156,5.235963505,17.23674714,8.503906463,6.689981143,4.760148778,4.522665428
155157,0,0,0.47659466,0,0.954254193,0
155158,4.751194501,15.28686136,9.916751081,3.621881708,6.171846568,6.520094007
155171,7.640005717,3.837382017,4.247480105,7.768584337,7.116082279,9.048963006
155174,7.614449082,4.796727522,5.139641397,7.818112366,5.238905821,5.086289982
155460,0,0,0,0,0.472117856,0
155461,15.2038224,10.50993408,10.48857738,11.46200449,11.38437549,11.516508
155490,4.768245873,3.837382017,3.814028138,2.08367456,3.781834209,2.00779936
155505,5.741915018,11.48636393,7.096613401,9.394003491,8.55692476,6.429573842
155507,0.962456786,0.959345504,0.946690722,0.520029761,0.477019919,1.00389968
155510,11.54948143,12.99441169,10.78859196,9.378003673,10.92362824,5.961335356
155511,2.845165318,1.915024965,2.343452901,1.042000408,1.434953335,1.00389968
155535,0.948157113,0.963149731,0.944560782,0.521807519,0.477019919,0.991622849
155538,1.420500872,2.409426806,2.33946209,1.550200223,2.842425352,0.494351546
155539,4.778549247,2.889449194,2.803803759,1.043778166,2.370736612,3.995610476
155540,1.420500872,2.409426806,1.869202506,1.034144549,1.921879294,0.494351546
155544,0.475582078,0,0,0,0,0
155545,2.389553751,0.976979316,0,1.036733419,1.89537935,0
155554,0,2.887245445,1.876817769,1.558867194,4.275447627,1.987095174
155562,0.95457443,0,0.476912374,0,0,0
155566,0,7.643903913,1.876817769,6.251398352,2.866150235,7.04724091
155568,1.902328312,0,1.887095012,0,0,0
155570,2.844471338,0.973757369,1.409978709,1.552089806,1.894950235,2.013824266
155572,0.956635105,0.959345504,1.416469069,3.622371093,1.441853144,2.013849183
155576,0,0,0,0,0,0
155602,38.43887682,57.43388357,48.1812284,38.84324013,39.08308111,49.05917135
155606,1.909106636,8.616836876,4.22895217,0.520029761,10.47454924,0
155607,0,0,0,0,0,0
155623,5.251864504,5.276442564,5.184372662,4.659525959,6.666640263,5.50169199
155626,2.880136139,2.415870701,1.894033348,2.088417303,1.890917104,2.013824266
155628,1.913971673,0.963149731,1.889121563,1.562297527,2.370393405,1.978407432
155629,0,0,0,0,0,0
155748,4.800226898,4.796727522,4.701001808,3.622463408,4.743489789,3.974215265
155791,31.76499807,30.16076898,29.96523133,28.97875852,32.0322923,28.75706261
155792,0,0.488489658,0,0,0,0
155795,1.912121161,0,0.946690722,0,0.480913497,0
155799,1.920090759,1.433015085,1.412526903,1.042000408,2.36303496,1.495819635
155800,1.909148861,1.915194127,2.340749423,2.088417303,1.894950235,2.980661449
155802,3.838120844,2.398321471,2.820601085,2.589253711,4.766834232,4.512988897
155803,0.947000581,1.915024965,0.940844028,2.586820373,1.912541517,2.00779936
155855,13.39780171,8.68408355,10.32226949,14.51426787,11.53127577,16.32211163
155862,3.342838564,2.870958168,3.337115764,3.12551184,4.286808082,2.520128701
155867,0,0,0,0,0,0
155868,7.111756611,5.777005456,6.55803757,6.264273141,5.714263083,9.038742791
155869,4.303525423,5.267192874,1.417756403,1.552089806,4.771270967,1.484556509
155871,0.478992352,1.910266129,0.953507035,0,1.429397099,0.49485217
155872,6.667448501,5.795026282,6.542208772,7.782385341,6.160207966,7.035014155
155902,0.949082369,1.910897106,2.370628009,1.040059522,2.380111622,0.507116542
155903,9.017323395,5.304628808,7.008843903,5.221043259,6.181510333,5.452966412
155904,11.4028668,8.121154956,8.461803254,7.246346332,9.474751174,7.630947429
155939,12.99158831,0,0.935932243,0,8.606436828,0
155940,2.88842255,0,0,0,0,0
155941,23.4348246,19.14348299,16.92425018,18.13939402,17.63394393,15.56975653
155942,21.45856781,0,4.211695093,0.5149259,13.4016512,0
155950,11.99557662,12.07024082,13.65574573,7.720644056,4.265257731,10.49626744
155951,1.909106636,0,3.31242518,0,1.893373487,0
155952,6.167069093,4.868786843,4.736671943,4.143689227,2.370393405,5.009164994
156005,0,0.477882021,0,1.550037095,1.912541517,0
156008,4.768245873,3.852598925,4.688722345,2.073466838,3.344169538,3.966491394
156045,0,0.477566532,0.469778347,0,0.472117856,0.991622849
156052,3.794247687,1.921189255,4.206002616,6.262505866,6.629086416,11.58101324
156055,0,0.488489658,8.503724443,0,0,0.49485217
156064,11.06807767,11.48636393,12.1906781,8.297311241,11.92439102,10.90785133
156065,2.887370357,5.276442564,4.206371134,4.631088654,4.766834232,4.967769081
156082,97.66133914,58.93806477,67.26074159,43.21970891,63.81906369,38.15494411
156083,17.75980918,22.01532771,17.52893137,27.94380286,20.49457191,30.19437942
156123,0,0,0,0,0,0
156126,8.59097986,10.62036295,12.1906781,10.41659504,13.29283091,17.01219251
156127,0,0,0,0,0,0
156128,37.05654134,40.52008599,41.19831165,42.51640801,47.12717415,46.06753208
156129,0.954553318,1.441031752,1.410182638,1.043778166,1.424261862,3.051773989
156130,0.481403758,0.477566532,0,0,0,0
156132,0.474656822,2.415064055,1.409864923,3.131334497,2.394118288,2.98064899
156149,141.4969659,150.0054228,163.1488754,199.512728,176.6667983,205.6590713
156205,4.772872152,4.777242765,4.736671943,5.179611533,5.672751313,5.453028705
156207,6.682021013,4.824913765,5.64120217,5.179611533,6.705533912,7.913629728
156229,40.09212608,34.47044937,34.53920662,25.00800979,32.31226092,23.29044927
156231,3.326298778,3.8291263,4.221518664,2.084000816,2.836375657,2.498789594
156232,3.849827142,4.339223151,4.26208669,5.659318229,4.29035747,2.997689093
156233,68.33645233,66.79142907,70.98479188,52.35159685,60.05828427,49.22939828
156242,0.481053027,1.918691009,2.357723113,0.514114788,1.90072123,0.494351546
156245,4.325399607,2.871590982,2.839119023,7.252598044,5.225143772,5.516816548
156246,0.951164156,0,0,0,0,0
156305,9.503314257,7.736101762,6.154832705,5.220227618,8.982467666,5.519820288
156306,8.076568023,7.212544449,7.03398963,6.220400514,6.156968561,7.436299319
156366,3.843995849,2.398321471,0.947334389,2.08367456,0.475357262,0.991622849
156368,1.443159082,1.433646062,4.246209248,0,0,0
156370,1.444211275,0.959260924,3.738405012,0,0,0
156373,1.918868097,1.438891385,3.29727765,0,0,0
156376,3.841584443,3.367331214,5.140972387,8.854728,12.28606982,8.147138707
156378,0,0.477882021,2.370293818,0,0,0
156381,2.376985134,6.21025785,3.306284035,2.582403886,4.776917058,4.9543146
156385,3.821707996,5.315734144,2.344742393,2.087556331,5.209493443,4.041019307
156386,11.02646973,2.871590982,1.876776271,2.603704321,0.960939647,1.017257996
156387,0.474656822,0,0,0,0,0
156391,2.405966598,2.392129682,2.335837638,2.088149946,0.957933416,2.997689093
156393,0,0,0,0,0,0
156395,4.772153042,2.392129682,2.366669366,4.668741195,1.897395916,3.467718222
156396,4.269829765,0,2.807384555,0,0,0
156397,0,0,0.940844028,0,0,0
156398,28.66489928,27.76490462,32.68628159,19.18300906,44.75840217,33.16405892
156399,0,0,0,7.307888179,0,0
156400,4.778549247,2.389896591,2.834635488,7.264015552,0.475357262,4.002182094
156439,5.280972906,0.955133065,0,0,0,0
156443,2.84562787,0,0,0,4.785230345,4.537789986
156444,0,0,0,0,0,0
156448,9.119400769,10.07317009,6.63134072,11.45843232,7.663467328,7.015661095
156453,1.430156508,0,0,0,2.364257801,1.490336954
156460,1.91327021,0.959345504,1.406354257,0,1.904754361,0
156489,2.383308388,0.964982753,2.833682345,1.550037095,1.910766823,1.498844547
156527,0,0.48526771,0,0,0,0
156554,2.860947524,0.477882021,1.892746015,1.036733419,1.426157694,1.499845793
156748,0,0,0,0,0,0
156749,1.443159082,6.254571989,0,8.232325506,2.366703482,0
156751,2.379680316,0.957196994,5.684006332,3.087122065,3.785738488,9.005454036
156759,12.40946759,14.47991973,15.91902914,15.5388346,15.79276325,17.11771805
156762,0,0,0.946373008,0,0.473340696,0
156763,2.386076521,0.488489658,0,0.521807519,0.48002615,0.510141454
156823,4.801980554,8.140491549,3.760801446,4.166060746,3.821533646,4.524481503
156825,4.812283928,3.821794212,3.78549203,4.175112663,3.821533646,3.517507078
156829,2.386777983,0.973757369,2.803803759,0.5149259,2.857131541,2.003937424
156831,1.905023494,0,1.410182638,0,0.944235712,0
156979,31.50025949,29.0436036,30.94556747,23.26529487,32.85784405,29.69759629
156988,0,2.869527053,0.937744469,1.029040688,1.434065988,0
156989,9.115279419,16.97310928,14.16841172,21.75436844,30.99445069,23.77993763
156990,0,0,0,0,0,0
156993,3.319994096,8.154056173,10.89377808,2.08367456,1.437072219,3.004404266
157020,1.901553899,1.440400775,0.940200362,1.564505771,0.957046069,2.504839417
157022,0,0.959345504,0.946373008,1.044208652,0.947475117,1.98224445
157023,0,0.955448553,0,2.610655308,0.954254193,2.980661449
157024,1.432641527,0.964898172,3.78549203,4.144926507,4.29035747,5.9516556
157084,6.182964087,8.615534174,7.96108618,3.646030985,4.782224114,5.019436106
157085,0.948157113,0,0.466635132,2.068289098,1.42759489,1.987107632
157099,2.372993515,2.888507399,3.296324507,3.132136571,1.917098369,3.956814864
157104,8.598774048,5.756157607,4.731865038,5.174778307,8.09636868,4.967769081
157139,6.64357658,3.853301636,4.247480105,6.209733969,3.813467385,4.530115949
157144,3.360180685,1.918691009,2.364455363,3.110689642,2.402792791,4.461343564
157147,0.95457443,0.477882021,0.47659466,0.514114788,1.440965797,1.527399451
157148,1.443860544,3.381471617,1.412844617,2.610655308,2.370307496,1.488393527
157175,7.636595443,8.206016055,9.377444689,6.251023679,8.538281621,7.933082456
157176,0,0,0,0,0,0
157177,0,0,0,0,0,0.989203716
157188,5.762376664,4.841023503,5.626466813,4.147586189,4.761885902,4.514826665
157201,3.822839397,2.872537448,2.841050023,3.131334497,2.866150235,3.051773989
157219,9.545744304,6.235703488,5.721042207,6.251023679,5.714263083,5.519820288
157220,9.085298025,4.777242765,5.607607518,7.239011844,6.193541774,5.949811842
157253,2.401143786,4.339646055,3.788066697,5.221043259,4.270149093,5.034560665
157263,0,0,0,0,0.475357262,0
157276,1.909148861,5.320738546,3.789337554,3.12551184,4.785230345,2.034515993
157278,0,0,0,0,0,0
157282,35.61090107,29.68113852,29.53804466,46.38201971,42.11002703,33.1385748
157283,11.46675205,18.79014674,19.42499487,7.30644716,1.914858347,4.588248175
157286,1.91327021,0.973757369,0.946373008,1.043778166,2.866150235,2.514890985
157287,4.291100015,1.918691009,0.946690722,5.21000204,4.727292761,5.949737091
157288,0,0,0,7.239011844,0,7.525802549
157295,4.790750862,1.444528634,0.944878496,2.60946808,7.120276097,3.462879957
157299,0,0,0,0.520029761,0,0.494351546
157301,0.481053027,0,0,1.034955661,0,0
157303,11.48509221,20.23492145,17.01468684,9.397877866,10.03386027,10.41313621
157305,0.96004538,5.756326769,2.344742393,1.042000408,0.475357262,0.989203716
157306,9.076045466,27.34189665,7.153367903,5.704001968,2.852143569,1.521349627
157310,20.69334699,25.6179388,24.40054742,10.86564512,13.93229386,8.901331574
157313,6.737197499,43.76916691,28.16741988,4.177904038,5.736969358,7.437045388
157315,6.696365151,27.33944381,16.1793506,5.708057531,4.306228685,1.488393527
157316,0,2.393076147,2.353730144,0.514114788,0,0
157317,1.441098407,7.212175319,1.894668777,1.565748813,1.42759489,0.989203716
157318,0.955709849,2.866345659,0.953507035,1.029040688,0.48002615,0
157319,0,1.914393988,0.944560782,0.5149259,1.435409562,4.007874848
157322,0,1.433015085,0,0,0,0
157323,3.833765026,23.67907655,8.025292423,4.669556836,4.781353793,2.973404051
157333,0,0,0,6.179110804,0,0
157334,0.95457443,1.918691009,1.875488938,3.120178567,2.378180562,9.911222252
157336,0,0,0,0,0,0
157339,0,0,0,4.144926507,0,0
157376,1.9004778,0.964982753,0.947016674,1.042000408,0.957046069,1.017257996
157397,7.174482932,2.889449194,4.218943997,5.693726321,6.222302564,5.949737091
157398,5.248020535,1.947514737,2.350179071,3.621881708,2.866150235,3.467755597
157399,1.909106636,0.957597063,0.938388136,1.548259337,1.904754361,2.013849183
157404,0.953649175,0.957512483,1.401236385,1.037163905,0.957933416,1.017257996
157484,2.369814516,1.921189255,0.943229792,1.029040688,0.475357262,0.507116542
157493,3.810660534,1.914393988,2.811171437,2.589941084,3.31953118,3.500758306
157509,6.682021013,6.754287206,7.628056277,12.96260855,8.648456824,13.55276055
157559,8.66211107,8.599036977,9.346012531,8.334698239,9.454585522,9.034984992
157608,9.545533178,8.713081079,5.607607518,8.817143025,9.087428308,8.565438517
157609,0,0,0,0,0,0
157610,37.53546391,25.36259046,18.45756618,20.69472093,17.13859211,34.20827097
157612,0,0,6.551826255,6.169377455,0,0
157613,0,0,0,0,0,0
157614,0,0,0,0,0,0
157616,3.340016444,4.306692832,2.835512805,3.108256305,2.374061927,4.465255333
157628,15.74635337,11.01051933,13.10664549,13.4544236,15.76149185,14.52241414
157629,2.394323238,2.409678913,1.872826958,1.543155476,0.475357262,1.503682812
157632,19.4840611,1.462247027,24.59389862,1.044208652,1.912541517,3.994857158
157633,11.88955195,0,0,0,0,0
157635,11.46219255,32.84602944,23.44723617,18.24079003,30.61177675,15.0663238
157636,0,0,0,0,0,0
157643,11.46219255,25.66847197,12.2570412,10.39009971,24.63111365,13.54497417
157644,3.342715644,3.352506233,2.383926444,2.088521533,4.272165658,4.967769081
157645,3.31912816,8.760594369,4.707460288,4.685601123,7.626934771,5.516816548
157646,1.433566783,0,1.880493024,0,6.206912682,2.009987247
157648,5.758211603,10.05568568,7.979982991,5.690752507,8.136394701,8.041530843
157651,0,0,0,0,0,0
157654,1.909106636,3.830388253,1.889756992,2.088091047,3.845533283,4.015598719
157661,29.59862789,35.97541412,38.84070993,26.44702461,41.6001763,33.73865297
157662,6.722772775,7.719862024,9.364134791,4.656607957,9.049400033,6.538243476
157670,5.774740713,5.307847484,6.152522059,5.700745426,7.143337327,7.035014155
157682,3.792628451,5.789896518,5.64120217,3.131334497,6.640885705,4.015548885
157691,2.860947524,3.837382017,3.763912782,3.647971871,2.851081846,2.980661449
157692,1.425820978,2.866345659,2.335837638,1.550467581,1.894950235,0.494351546
157813,7.699654284,5.789896518,6.135330811,4.688031393,5.692187747,5.086289982
157825,6.720317657,7.660776507,6.674549242,6.204867294,6.705533912,6.023398079
157882,4.800226898,2.877951932,3.745653916,1.549881562,3.794791831,3.011661664
157914,2.88842255,1.450165883,1.430101695,2.610120593,5.676419834,0.496770679
157916,1.436977057,0,3.752675225,0.5149259,0,0.49485217
157917,3.836761631,10.98718513,17.54840245,9.846739561,11.96157275,10.00742275
157918,0,0,0,0,0,0
157919,2.37791039,0,0,0,0,0
157920,0,0,0,1.043615037,0.480913497,2.968612395
157922,19.9124559,20.69664069,12.74725628,12.50594578,16.201533,10.52179743
157925,8.057600661,9.153615291,7.957942965,5.205630884,7.092773402,12.5663455
157926,8.075642767,1.4442537,3.789337554,7.244186338,3.31953118,2.013824266
157935,1.904985286,0.968204701,1.880493024,2.582403886,2.844077308,3.518815582
157939,3.811712728,3.830388253,3.277806569,3.102433647,3.309716353,3.011661664
157940,4.271911552,1.4442537,1.410182638,2.069911323,0.960939647,1.498844547
157953,0.96004538,0.968204701,1.876776271,2.058081377,0.960939647,2.483878311
157988,1.912559135,0.968204701,0.947016674,1.043778166,0.960939647,1.98224445
157991,0.474656822,1.441031752,1.403692277,0,0,0
158000,0,0,0,0,0,1.490312037
158001,2.383308388,1.932743358,1.875488938,2.08367456,1.908508387,0.988703093
158012,0,0,0,0,0.9600523,0
158014,2.847247106,1.918691009,1.872826958,1.043941294,0.944235712,2.503337547
158035,38.24242322,35.22464682,38.88597811,33.87259827,35.40769832,35.2151831
158046,0,0,0.466635132,0,0,0
